group	AraportID	expressed_in_6909	expressed_nowhere	anyreads_in_6909	noreads_anywhere	nolocus_in_6909	N_acc_where_expressed.S	N_acc_where_expressed.R	N_acc_where_expressed.F	N_acc_where_expressed.P
AT4SG10001823	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	24	12
AT4SG10001835	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001896	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	1	0
AT4SG10001908	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	7
AT4SG10001915	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG10001990	NA	TRUE	FALSE	TRUE	FALSE	FALSE	13	24	25	25
AT4SG10001999	NA	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	5	18
AT4SG10002033	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002034	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	5	4	0
AT4SG10002035	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	2	1	0
AT4SG10002038	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10002039	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002040	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	0
AT4SG10002041	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG10002042	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	1
AT4SG10002043	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002044	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	2
AT4SG10002046	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	2	2	0
AT4SG10002047	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002050	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	1	1
AT4SG10002055	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002057	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	2	3	0
AT4SG10002068	NA	FALSE	FALSE	FALSE	FALSE	TRUE	16	16	15	0
AT4SG10002084	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	15	20	0
AT4SG10002122	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002177	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002178	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002179	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002197	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002198	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002211	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002212	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002234	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002260	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10002315	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT4SG10002318	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002369	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002372	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	3	1
AT4SG10002373	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10002375	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002376	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002378	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002379	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	2
AT4SG10002381	NA	FALSE	FALSE	TRUE	FALSE	FALSE	3	2	8	18
AT4SG10002421	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002423	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10002424	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002529	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10002530	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10002531	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002532	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002536	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	0
AT4SG10002572	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	13	3
AT4SG10002637	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10002724	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10002759	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG10002784	NA	FALSE	FALSE	FALSE	FALSE	TRUE	9	8	9	3
AT4SG10002809	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10002822	NA	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	0	0
AT4SG20000067	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000102	NA	TRUE	FALSE	TRUE	FALSE	FALSE	5	7	8	0
AT4SG20000103	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	3	3
AT4SG20000108	NA	TRUE	FALSE	TRUE	FALSE	FALSE	5	1	9	2
AT4SG20000142	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	24	25	24
AT4SG20000155	NA	TRUE	FALSE	TRUE	FALSE	FALSE	1	0	17	25
AT4SG20000182	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	1	1
AT4SG20000222	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20000231	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	12
AT4SG20000233	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	8	1
AT4SG20000235	NA	FALSE	FALSE	FALSE	FALSE	TRUE	12	12	10	7
AT4SG20000236	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20000254	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	2	5
AT4SG20000260	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	1	4
AT4SG20000273	NA	TRUE	FALSE	TRUE	FALSE	FALSE	24	24	22	1
AT4SG20000283	NA	TRUE	FALSE	TRUE	FALSE	FALSE	6	0	23	0
AT4SG20000285	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000286	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000300	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	23	23	0
AT4SG20000304	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000308	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000309	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000323	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000332	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000337	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG20000339	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000353	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000357	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG20000362	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0
AT4SG20000403	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000406	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	3
AT4SG20000412	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20000416	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000442	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20000445	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000473	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000493	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	25	24	0
AT4SG20000502	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000505	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000506	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG20000517	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20000540	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000561	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000568	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000569	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	0	2	0
AT4SG20000584	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000588	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000589	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000600	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000603	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000606	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	2
AT4SG20000624	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000627	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000630	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	5	0
AT4SG20000631	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20000653	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000654	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000675	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000678	NA	FALSE	FALSE	FALSE	FALSE	TRUE	11	11	12	5
AT4SG20000693	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	6	0
AT4SG20000694	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	3	3	0
AT4SG20000696	NA	FALSE	FALSE	FALSE	FALSE	TRUE	19	19	15	1
AT4SG20000699	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000700	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000701	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000702	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000703	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	1	0
AT4SG20000704	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000705	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000706	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000707	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	0
AT4SG20000708	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	0
AT4SG20000709	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000716	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG20000733	NA	FALSE	FALSE	TRUE	FALSE	FALSE	5	1	4	1
AT4SG20000750	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20000758	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000767	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000775	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG20000782	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG20000783	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	2	2
AT4SG20000784	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	2	1	2
AT4SG20000785	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	5	5	5
AT4SG20000786	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	5	4	5
AT4SG20000802	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	0
AT4SG20000829	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	5	3
AT4SG20000866	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	2
AT4SG20000867	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	3
AT4SG20000868	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	2	3	2
AT4SG20000882	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT4SG20000885	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20000887	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	4	1
AT4SG20000891	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	0	1	0
AT4SG20000934	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20000935	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	0
AT4SG20000942	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	2	4	3
AT4SG20000943	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	3	3
AT4SG20000977	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20001001	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001005	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20001009	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001013	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	3
AT4SG20001026	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20001046	NA	TRUE	FALSE	TRUE	FALSE	FALSE	6	5	7	3
AT4SG20001083	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT4SG20001095	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT4SG20001123	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20001138	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001147	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	6	19	2
AT4SG20001195	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	0	1	0
AT4SG20001196	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20001197	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	0	0	0
AT4SG20001198	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	2
AT4SG20001199	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20001202	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20001204	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG20001205	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20001211	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	5	0
AT4SG20001238	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20001288	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG20001305	NA	TRUE	FALSE	TRUE	FALSE	FALSE	7	8	8	0
AT4SG20001309	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20001311	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20001312	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	0
AT4SG20001313	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20001324	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	26	16	0
AT4SG20001325	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001344	NA	TRUE	FALSE	TRUE	FALSE	FALSE	25	23	18	0
AT4SG20001381	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	2	0
AT4SG20001382	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	0
AT4SG20001394	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG20001437	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	9	0
AT4SG20001457	NA	FALSE	FALSE	FALSE	FALSE	TRUE	10	10	9	6
AT4SG20001458	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	4	5
AT4SG20001459	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	3
AT4SG20001460	NA	FALSE	FALSE	FALSE	FALSE	TRUE	7	7	5	5
AT4SG20001487	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20001488	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20001494	NA	FALSE	FALSE	FALSE	FALSE	TRUE	10	6	2	0
AT4SG20001498	NA	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	4	5
AT4SG20001504	NA	FALSE	FALSE	FALSE	FALSE	TRUE	7	2	12	1
AT4SG20001524	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	13	0
AT4SG20001525	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20001544	NA	FALSE	FALSE	FALSE	FALSE	FALSE	4	2	3	0
AT4SG20001560	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20001561	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG20001566	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG20001572	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	17	24
AT4SG20001594	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001603	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	27	21	3
AT4SG20001631	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	1
AT4SG20001639	NA	FALSE	FALSE	FALSE	FALSE	TRUE	8	8	8	0
AT4SG20001673	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001686	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001700	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	1	1
AT4SG20001707	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001708	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001736	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20001737	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20001754	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	0
AT4SG20001816	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	1	2	0
AT4SG20001817	NA	FALSE	FALSE	TRUE	FALSE	FALSE	4	2	1	1
AT4SG20001823	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT4SG20001869	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	2
AT4SG20001895	NA	FALSE	FALSE	TRUE	FALSE	FALSE	22	4	13	0
AT4SG20001899	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	24	3
AT4SG20001916	NA	TRUE	FALSE	TRUE	FALSE	FALSE	5	4	16	0
AT4SG20001917	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	12
AT4SG20001930	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001931	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001932	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001933	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20001946	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	4	4	4
AT4SG20001951	NA	FALSE	FALSE	FALSE	FALSE	TRUE	13	12	11	10
AT4SG20001952	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20001953	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	5	3	2
AT4SG20001955	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	4	5	0
AT4SG20002011	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	21	24	0
AT4SG20002030	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	26	24	24
AT4SG20002062	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	0
AT4SG20002070	NA	TRUE	FALSE	TRUE	FALSE	FALSE	2	3	3	0
AT4SG20002072	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002073	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002074	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002082	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002096	NA	FALSE	FALSE	TRUE	FALSE	FALSE	2	2	4	5
AT4SG20002121	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002122	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002124	NA	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	0	5
AT4SG20002165	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002180	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002185	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG20002189	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002190	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG20002199	NA	FALSE	FALSE	TRUE	FALSE	FALSE	3	0	3	9
AT4SG20002214	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	9
AT4SG20002216	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG20002217	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT4SG20002265	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT4SG20002267	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002268	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20002269	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20002303	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002352	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	6	24	3
AT4SG20002401	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002411	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20002412	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002413	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002414	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002415	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG20002422	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	3
AT4SG20002428	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002429	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG20002475	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002514	NA	FALSE	FALSE	TRUE	FALSE	FALSE	7	5	2	0
AT4SG20002564	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT4SG20002588	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	0
AT4SG20002589	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	7	0
AT4SG20002590	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG20002601	NA	FALSE	FALSE	TRUE	FALSE	FALSE	11	9	13	11
AT4SG20002611	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	25	25
AT4SG20002616	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	1	0
AT4SG20002621	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG20002646	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	24	3
AT4SG20002655	NA	TRUE	FALSE	TRUE	FALSE	FALSE	10	14	20	1
AT5SG10000008	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000035	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	24	0
AT5SG10000041	NA	TRUE	FALSE	TRUE	FALSE	FALSE	15	6	23	0
AT5SG10000060	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	26	24	2
AT5SG10000110	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	2	0
AT5SG10000138	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	3
AT5SG10000148	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	1	0
AT5SG10000150	NA	FALSE	FALSE	FALSE	FALSE	FALSE	7	6	9	1
AT5SG10000206	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	3
AT5SG10000207	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10000208	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	2
AT5SG10000209	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10000210	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT5SG10000211	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT5SG10000215	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	0	3	1
AT5SG10000221	NA	FALSE	FALSE	FALSE	FALSE	TRUE	14	14	13	7
AT5SG10000248	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	4	0
AT5SG10000252	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000253	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000254	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000255	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT5SG10000288	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT5SG10000353	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT5SG10000374	NA	FALSE	FALSE	TRUE	FALSE	FALSE	5	7	3	0
